TransactionId,UserId,VisitYear,VisitMonth,VisitModeId,AttractionId,Rating
1576,956,2025,2,2,481,2.0
1577,517,2020,4,5,369,2.1
1578,428,2023,2,3,877,3.4
1579,539,2024,1,1,928,2.6
1580,160,2020,6,4,640,2.8
1581,149,2010,10,3,673,1.2
1582,776,2014,8,1,920,1.6
1583,230,2024,10,1,920,2.6
1584,712,2012,10,4,650,3.8
1585,562,2010,2,1,1166,1.2
1586,67,2021,9,5,650,2.3
1587,812,2012,3,1,749,3.8
1588,381,2023,8,5,748,4.2
1589,58,2015,12,1,1225,1.8
1590,259,2023,8,2,1220,3.9
1591,342,2016,3,1,937,4.8
1592,838,2025,3,5,920,4.6
1593,130,2017,12,1,673,4.2
1594,727,2022,6,1,897,3.8
1595,172,2020,1,1,650,1.9
1596,770,2013,4,5,1137,3.5
1597,614,2012,1,1,937,3.6
1598,209,2014,3,4,1137,2.6
1599,803,2018,9,4,937,3.0
1600,354,2022,5,5,913,3.8
1601,471,2015,12,2,913,4.8
1602,798,2024,5,4,937,2.2
1603,116,2018,11,3,749,2.0
1604,264,2024,4,4,481,3.4
1605,662,2015,3,3,1225,1.5
1606,812,2011,5,5,897,3.3
1607,442,2022,11,2,1297,1.4
1608,548,2014,4,3,1137,3.0
1609,453,2021,8,3,928,3.5
1610,845,2020,4,4,1297,1.3
1611,477,2018,11,3,928,1.8
1612,287,2017,12,5,737,2.3
1613,303,2016,8,5,1137,2.5
1614,311,2010,6,5,1171,3.7
1615,208,2013,12,4,650,3.1
1616,618,2021,11,2,640,2.5
1617,446,2016,5,4,737,2.8
1618,670,2025,4,5,650,1.1
1619,633,2020,4,4,947,4.1
1620,55,2016,12,5,737,1.2
1621,912,2024,4,1,1225,4.3
1622,12,2015,11,1,673,3.2
1623,657,2017,9,3,1238,3.1
1624,400,2020,4,2,824,3.8
1625,908,2022,12,1,877,4.4
1626,648,2015,9,5,737,4.8
1627,980,2019,10,4,1297,3.2
1628,515,2025,6,4,928,1.6
1629,656,2012,10,3,949,4.5
1630,542,2013,7,4,877,1.2
1631,237,2023,12,1,1133,4.2
1632,279,2012,10,4,920,3.7
1633,348,2010,3,1,1225,4.6
1634,627,2024,8,1,1171,4.6
1635,104,2019,3,2,824,1.2
1636,630,2014,1,3,1171,3.4
1637,517,2024,10,5,949,1.5
1638,980,2010,12,1,1220,1.3
1639,872,2010,5,3,949,2.8
1640,248,2011,2,5,1171,1.4
1641,364,2022,10,4,1225,3.9
1642,321,2013,6,3,824,4.9
1643,633,2015,10,3,1166,3.3
1644,286,2017,9,3,650,1.9
1645,149,2022,1,4,841,4.4
1646,84,2025,4,4,824,4.4
1647,966,2012,1,3,949,3.9
1648,406,2010,1,2,920,3.5
1649,978,2012,8,1,949,4.5
1650,456,2021,11,4,481,1.7
1651,743,2012,2,2,841,4.7
1652,800,2014,1,4,949,4.8
1653,161,2020,11,3,937,4.5
1654,784,2021,8,2,975,2.0
1655,460,2021,4,5,1171,4.4
1656,550,2013,3,1,1133,3.0
1657,500,2022,12,1,481,3.4
1658,738,2013,4,4,949,4.4
1659,509,2018,11,1,937,1.1
1660,654,2016,5,5,947,2.5
1661,804,2013,1,2,937,4.3
1662,481,2012,11,2,481,4.3
1663,663,2015,1,3,949,4.4
1664,114,2012,3,2,369,1.7
1665,749,2015,6,4,877,3.8
1666,578,2020,1,5,1220,1.6
1667,361,2022,11,3,841,4.1
1668,341,2020,12,4,673,2.0
1669,770,2022,2,4,928,4.0
1670,987,2022,12,4,1171,2.8
1671,761,2021,7,1,673,4.9
1672,969,2018,1,4,1171,3.3
1673,449,2015,7,1,1166,3.5
1674,843,2021,4,2,888,2.5
1675,835,2013,10,1,650,3.9
1676,180,2024,6,4,1166,3.0
1677,702,2014,8,5,737,1.1
1678,407,2022,9,5,949,3.4
1679,666,2015,6,2,824,4.3
1680,196,2020,12,4,888,1.9
1681,466,2012,11,1,1225,1.9
1682,311,2017,9,5,920,3.4
1683,262,2013,4,3,928,4.3
1684,419,2017,6,4,897,2.0
1685,406,2019,8,4,1220,4.7
1686,939,2019,9,3,1297,4.7
1687,143,2025,3,5,1133,1.8
1688,342,2012,2,3,1171,2.1
1689,316,2019,6,2,748,3.8
1690,101,2016,4,1,1220,4.8
1691,244,2020,1,1,1166,3.8
1692,490,2022,8,5,975,2.8
1693,12,2021,9,3,650,1.7
1694,239,2018,9,4,877,2.8
1695,561,2013,2,4,749,3.4
1696,42,2017,9,4,737,2.3
1697,678,2012,7,2,1220,3.0
1698,594,2025,5,2,1297,1.5
1699,429,2016,7,4,841,2.8
1700,803,2012,9,5,1297,1.4
1701,158,2021,8,2,748,1.2
1702,216,2024,6,2,748,4.4
1703,670,2024,4,1,650,1.8
1704,462,2016,1,1,640,3.3
1705,134,2023,6,5,1171,1.6
1706,67,2020,3,2,748,2.1
1707,848,2019,6,2,650,2.4
1708,7,2019,6,3,897,1.6
1709,948,2020,4,5,975,1.2
1710,526,2020,2,5,937,4.5
1711,73,2015,9,3,1238,1.0
1712,399,2011,2,3,748,1.2
1713,405,2020,3,1,937,4.2
1714,675,2012,10,5,1225,2.1
1715,578,2025,1,5,1225,3.9
1716,859,2015,7,3,650,1.6
1717,130,2023,1,4,877,1.9
1718,931,2013,11,4,1297,3.3
1719,466,2015,9,1,640,5.0
1720,206,2010,11,4,877,1.3
1721,788,2019,11,4,640,2.6
1722,978,2021,1,4,888,1.2
1723,768,2010,5,2,369,1.8
1724,266,2012,7,1,650,4.6
1725,537,2017,3,3,913,1.4
1726,962,2017,9,4,369,4.4
1727,793,2020,8,2,913,1.7
1728,253,2013,3,4,897,4.4
1729,822,2015,5,2,897,3.2
1730,289,2024,7,1,1171,4.5
1731,164,2017,12,4,920,1.6
1732,95,2016,4,2,937,4.0
1733,782,2020,5,5,888,3.7
1734,833,2016,3,5,1297,3.2
1735,110,2022,9,2,1137,4.2
1736,336,2013,10,4,1166,3.6
1737,822,2018,9,4,1225,4.5
1738,238,2021,7,1,913,2.5
1739,381,2019,10,1,888,3.4
1740,436,2015,2,3,947,4.5
1741,899,2023,7,1,650,1.9
1742,483,2021,7,4,1238,2.9
1743,937,2020,11,3,913,4.8
1744,902,2012,5,1,949,2.9
1745,25,2014,9,2,1280,2.0
1746,653,2014,12,5,897,2.4
1747,117,2023,11,1,1220,4.5
1748,482,2014,3,1,1297,4.8
1749,392,2017,4,2,1166,4.8
1750,917,2025,1,4,947,3.8
1751,994,2018,6,2,877,3.0
1752,964,2022,4,1,1278,1.7
1753,537,2018,1,4,737,1.5
1754,79,2022,2,3,824,1.2
1755,580,2015,3,1,888,1.1
1756,173,2015,9,2,949,4.5
1757,956,2018,8,3,913,4.2
1758,12,2013,7,5,920,3.3
1759,800,2015,11,3,877,5.0
1760,128,2013,12,2,737,4.8
1761,608,2020,4,3,913,3.6
1762,92,2025,1,2,640,2.9
1763,653,2010,8,1,949,1.6
1764,543,2016,4,4,975,3.1
1765,846,2023,3,5,1220,1.6
1766,532,2019,9,4,877,2.6
1767,658,2020,10,4,1280,4.8
1768,989,2021,4,4,1171,2.4
1769,828,2015,4,2,937,1.6
1770,447,2018,9,2,1280,3.3
1771,390,2016,12,5,1278,3.4
1772,672,2022,11,2,1238,1.8
1773,861,2016,12,2,937,1.8
1774,43,2011,2,2,1166,5.0
1775,254,2021,12,2,640,2.0
1776,130,2020,5,1,913,4.4
1777,60,2024,4,5,1238,2.9
1778,663,2018,9,2,748,2.7
1779,467,2019,12,5,1220,2.2
1780,287,2018,5,3,949,4.1
1781,517,2015,9,1,640,4.5
1782,467,2022,11,2,481,2.0
1783,930,2012,9,1,1225,1.4
1784,778,2010,2,1,937,1.5
1785,345,2013,9,3,824,4.2
1786,642,2023,3,5,1137,2.7
1787,382,2023,4,1,737,1.5
1788,779,2012,1,4,1171,2.4
1789,690,2023,1,3,1238,3.1
1790,253,2021,1,4,1133,4.4
1791,927,2010,9,3,824,3.6
1792,56,2012,11,4,1238,1.7
1793,463,2025,8,4,673,1.6
1794,457,2023,5,1,481,2.6
1795,983,2023,5,1,1137,1.3
1796,83,2013,9,3,920,4.0
1797,905,2022,3,5,824,2.6
1798,99,2022,3,1,949,2.4
1799,149,2024,7,1,841,3.0
1800,329,2023,9,2,650,3.8
1801,156,2017,6,1,841,3.3
1802,190,2018,2,5,1238,4.2
1803,494,2012,1,2,749,3.5
1804,883,2015,2,4,1137,4.2
1805,263,2019,1,4,897,3.8
1806,80,2020,10,2,748,1.8
1807,400,2024,10,2,748,1.2
1808,764,2014,9,2,650,4.6
1809,609,2025,10,3,920,4.8
1810,260,2015,12,5,888,3.9
1811,772,2013,8,5,928,3.9
1812,615,2019,7,4,737,2.1
1813,552,2015,3,4,1278,3.2
1814,785,2025,8,4,824,5.0
1815,101,2016,2,1,640,4.4
1816,359,2018,2,4,749,2.2
1817,380,2019,11,2,748,2.2
1818,820,2016,10,4,650,2.9
1819,221,2015,3,2,1225,2.6
1820,820,2010,7,3,897,2.5
1821,420,2011,1,1,949,3.5
1822,124,2010,8,1,1297,1.0
1823,422,2018,12,5,748,4.1
1824,231,2019,7,3,841,4.0
1825,690,2019,4,2,1220,4.3
1826,63,2018,5,3,888,4.4
1827,485,2016,10,1,1225,3.3
1828,628,2025,1,2,640,4.1
1829,703,2022,4,3,1225,3.0
1830,574,2011,1,1,1220,4.8
1831,768,2015,1,2,1280,1.8
1832,483,2020,10,2,1171,4.7
1833,519,2013,1,1,888,2.0
1834,155,2010,7,2,949,1.4
1835,92,2010,7,1,920,2.8
1836,982,2021,4,4,749,3.5
1837,526,2014,12,4,888,1.9
1838,455,2021,2,2,975,3.2
1839,741,2011,12,2,737,4.2
1840,598,2013,3,1,1278,2.0
1841,645,2010,8,2,841,3.3
1842,510,2013,8,5,481,2.4
1843,183,2020,11,4,1171,3.1
1844,386,2015,11,2,897,3.7
1845,574,2019,6,2,1220,2.4
1846,731,2013,10,3,748,5.0
1847,405,2010,9,2,749,3.3
1848,246,2016,11,5,1166,4.3
1849,742,2023,12,4,928,3.9
1850,591,2011,9,3,877,4.4
1851,661,2018,4,1,1225,1.7
1852,650,2022,12,1,650,1.9
1853,471,2012,1,4,937,2.9
1854,826,2017,1,1,928,4.4
1855,888,2022,12,5,949,1.8
1856,423,2017,10,2,1166,4.9
1857,901,2012,5,4,1238,1.5
1858,65,2013,2,3,877,1.7
1859,13,2011,6,2,748,1.7
1860,213,2013,7,1,1238,3.3
1861,986,2020,1,1,897,4.7
1862,242,2020,6,3,949,2.0
1863,493,2020,8,5,937,3.2
1864,213,2025,12,3,1225,1.7
1865,693,2023,5,4,1220,3.5
1866,338,2018,12,3,1278,1.5
1867,997,2011,7,1,1137,3.0
1868,173,2021,10,5,897,3.6
1869,672,2021,6,5,1280,3.3
1870,164,2022,4,3,888,1.6
1871,465,2025,7,4,748,1.6
1872,995,2012,10,1,369,3.7
1873,497,2024,9,2,369,4.2
1874,700,2020,10,5,975,4.6
1875,395,2020,10,3,1166,4.3
1876,703,2024,7,4,913,4.9
1877,917,2013,12,4,1238,2.6
1878,308,2014,5,1,920,2.3
1879,768,2010,7,5,877,1.1
1880,183,2016,3,1,1171,2.8
1881,629,2025,2,2,1225,3.6
1882,794,2023,11,2,824,4.3
1883,510,2019,5,2,937,2.1
1884,708,2025,4,4,650,3.1
1885,546,2016,5,5,975,3.6
1886,564,2018,8,1,949,3.2
1887,624,2013,12,1,748,2.1
1888,764,2023,4,2,369,4.2
1889,594,2023,9,5,824,1.7
1890,744,2015,7,5,897,4.6
1891,227,2020,10,3,1171,4.8
1892,745,2011,12,5,481,2.5
1893,733,2021,7,5,481,2.5
1894,436,2021,8,1,1171,4.0
1895,925,2023,12,5,1238,2.8
1896,422,2013,6,5,1297,1.1
1897,554,2011,8,1,920,4.7
1898,21,2019,3,5,937,2.7
1899,554,2014,10,1,897,1.8
1900,397,2024,10,3,748,3.2
1901,625,2016,1,4,824,1.9
1902,105,2022,6,1,888,1.8
1903,192,2010,1,1,640,3.2
1904,17,2024,9,5,1166,2.6
1905,120,2019,2,1,1137,3.3
1906,393,2019,11,2,920,5.0
1907,425,2016,2,2,748,4.4
1908,129,2019,7,3,1166,1.0
1909,130,2022,2,1,1225,1.2
1910,572,2015,10,5,369,3.4
1911,560,2015,8,5,913,3.5
1912,29,2021,6,4,949,4.5
1913,97,2017,7,3,928,3.5
1914,10,2017,7,5,841,1.9
1915,242,2015,6,4,369,2.9
1916,826,2012,10,5,673,4.2
1917,956,2014,11,4,640,4.7
1918,232,2011,9,2,937,1.9
1919,789,2024,9,2,947,3.2
1920,284,2023,7,5,1225,1.6
1921,715,2014,9,3,1133,3.0
1922,759,2023,10,1,1238,1.4
1923,802,2018,3,3,949,4.8
1924,776,2019,3,3,1137,3.6
1925,955,2010,1,1,1220,4.4
1926,726,2019,5,2,1137,5.0
1927,200,2014,4,2,947,1.7
1928,945,2021,2,1,928,3.8
1929,79,2015,9,4,481,4.5
1930,913,2023,3,3,920,3.3
1931,956,2020,8,5,897,3.6
1932,855,2016,6,2,897,2.6
1933,856,2018,5,5,928,3.7
1934,173,2015,1,1,749,2.6
1935,467,2014,4,5,877,2.9
1936,581,2021,3,5,749,1.4
1937,416,2016,1,3,1137,1.0
1938,940,2022,12,1,841,1.2
1939,449,2010,5,5,1166,1.8
1940,87,2020,6,2,369,2.8
1941,101,2023,2,1,888,1.1
1942,8,2014,3,2,824,1.6
1943,845,2024,11,4,673,4.1
1944,200,2011,6,5,824,4.0
1945,505,2013,4,1,928,4.2
1946,87,2016,9,2,947,4.7
1947,43,2014,5,5,1297,1.5
1948,385,2021,4,3,749,1.7
1949,621,2015,2,2,1166,2.3
1950,435,2011,6,2,877,4.7
1951,408,2012,10,4,1297,4.1
1952,483,2016,2,3,975,2.3
1953,664,2020,12,4,949,1.4
1954,17,2011,7,3,650,3.5
1955,645,2021,3,2,975,2.0
1956,148,2015,9,4,1225,3.1
1957,277,2014,11,5,841,4.8
1958,232,2019,5,3,1171,3.3
1959,826,2010,8,2,897,4.7
1960,927,2021,11,1,1280,2.6
1961,366,2020,6,3,975,3.5
1962,228,2024,12,3,913,4.6
1963,651,2019,10,5,1133,3.4
1964,436,2020,8,3,481,3.5
1965,399,2013,11,3,1280,3.9
1966,211,2020,12,5,650,4.5
1967,391,2011,3,5,748,1.4
1968,499,2013,3,4,949,2.3
1969,540,2010,5,2,1297,2.6
1970,563,2011,11,2,1297,4.6
1971,491,2022,10,4,937,4.8
1972,442,2017,3,2,928,1.5
1973,261,2015,8,3,897,1.5
1974,773,2011,10,4,1171,4.7
1975,350,2021,12,4,1171,2.2
1976,352,2024,8,2,1137,2.0
1977,520,2015,2,1,1166,1.1
1978,320,2019,12,2,1225,2.1
1979,138,2018,4,1,1238,3.8
1980,550,2016,10,4,947,2.7
1981,623,2018,1,1,1133,3.1
1982,992,2014,4,3,888,4.7
1983,368,2016,12,5,1166,1.5
1984,220,2020,11,1,1220,1.3
1985,337,2025,4,5,369,4.4
1986,223,2024,10,3,920,4.1
1987,648,2023,9,5,640,2.1
1988,768,2016,3,3,737,2.3
1989,360,2021,2,5,913,2.2
1990,921,2025,9,5,1166,3.6
1991,329,2021,9,2,737,1.2
1992,962,2012,1,1,369,3.0
1993,463,2016,6,5,975,1.5
1994,946,2010,10,4,737,4.3
1995,963,2018,8,2,749,2.5
1996,561,2019,3,1,1225,3.1
1997,804,2022,11,2,920,1.1
1998,382,2015,9,1,913,1.2
1999,836,2025,2,3,928,3.7
2000,590,2014,6,5,975,4.1
2001,617,2016,1,4,1166,3.8
2002,169,2014,7,2,928,3.9
2003,217,2019,3,2,1238,1.4
2004,378,2014,7,2,949,3.8
2005,119,2025,4,2,1171,1.7
2006,190,2020,9,5,369,1.4
2007,767,2019,5,1,650,4.0
2008,370,2020,3,5,1171,4.6
2009,778,2016,8,3,841,3.9
2010,149,2019,6,5,975,4.2
2011,676,2024,2,5,947,5.0
2012,652,2016,3,3,481,1.5
2013,859,2022,8,5,650,4.9
2014,488,2020,10,1,920,3.4
2015,770,2024,7,4,1280,4.3
2016,374,2012,10,3,650,3.6
2017,781,2012,6,2,928,3.3
2018,693,2019,1,1,920,3.8
2019,160,2021,9,4,947,2.3
2020,351,2022,3,1,748,4.7
2021,912,2024,5,1,920,1.5
2022,288,2012,7,2,1137,2.3
2023,288,2015,7,4,877,1.1
2024,892,2021,3,1,949,2.1
2025,226,2024,4,2,749,1.9
2026,523,2015,10,3,1171,1.2
2027,522,2022,7,2,369,3.0
2028,783,2022,8,5,640,2.9
2029,273,2012,2,2,673,1.3
2030,936,2012,9,2,947,2.0
2031,402,2017,7,2,888,4.8
2032,183,2017,8,1,888,1.4
2033,969,2016,6,4,1133,2.2
2034,665,2019,6,2,1238,1.1
2035,488,2013,9,2,1225,1.6
2036,827,2024,4,5,949,3.8
2037,846,2013,11,5,824,2.5
2038,124,2012,11,3,877,2.8
2039,985,2014,5,3,937,1.6
2040,626,2012,9,5,928,3.7
2041,790,2022,1,4,650,4.0
2042,414,2017,4,3,841,1.7
2043,980,2016,7,4,1137,1.2
2044,725,2025,11,5,920,1.3
2045,172,2022,9,3,1220,3.6
2046,288,2012,11,2,949,1.5
2047,435,2025,12,5,640,3.0
2048,686,2018,10,3,1278,1.6
2049,113,2021,6,4,1133,1.7
2050,888,2023,12,4,1166,1.0
2051,917,2022,8,3,1297,2.3
2052,995,2014,9,4,673,1.4
2053,122,2018,10,3,877,2.6
2054,544,2016,4,3,1171,3.4
2055,222,2024,1,4,673,2.5
2056,631,2016,8,1,748,3.8
2057,39,2015,2,2,737,4.0
2058,497,2011,11,5,1297,3.8
2059,780,2018,1,2,1225,4.7
2060,233,2015,7,5,897,1.9
2061,943,2017,12,5,481,1.8
2062,530,2010,10,2,949,3.4
2063,149,2014,9,3,877,3.4
2064,397,2021,11,4,1238,3.0
2065,661,2010,12,1,975,1.0
2066,638,2019,12,1,673,3.2
2067,904,2020,9,1,824,4.7
2068,302,2025,3,2,737,2.3
2069,360,2023,6,2,937,4.9
2070,238,2017,7,3,949,2.4
2071,647,2017,10,1,1166,1.6
2072,663,2010,9,3,749,2.6
2073,236,2018,2,1,748,3.0
2074,736,2011,8,2,673,3.5
2075,203,2021,7,4,920,3.0
2076,256,2018,4,4,841,3.1
2077,598,2010,2,4,1171,1.1
2078,662,2021,8,4,928,2.0
2079,235,2019,11,5,824,2.2
2080,345,2023,5,1,748,4.9
2081,534,2025,6,4,877,2.2
2082,860,2023,11,5,824,4.6
2083,797,2018,7,5,937,2.2
2084,781,2013,10,5,1297,1.4
2085,466,2018,1,3,824,2.0
2086,770,2016,8,3,640,2.1
2087,541,2020,4,5,1137,4.9
2088,213,2015,9,4,749,3.7
2089,463,2024,1,1,949,4.7
2090,436,2014,11,2,975,4.3
2091,283,2020,2,3,928,3.3
2092,562,2018,6,4,748,3.7
2093,607,2011,11,4,1278,3.5
2094,463,2023,10,2,748,3.7
2095,407,2022,11,2,975,2.1
2096,88,2020,1,4,1220,2.6
2097,44,2023,4,2,897,3.4
2098,461,2021,8,4,640,1.1
2099,278,2011,10,2,888,2.9
2100,683,2020,5,2,1171,4.4
2101,421,2021,9,4,749,3.0
2102,701,2024,11,5,897,3.2
2103,353,2018,11,4,975,1.8
2104,696,2021,6,1,928,4.2
2105,515,2012,1,2,748,2.4
2106,703,2017,6,3,650,4.8
2107,630,2020,6,2,1280,5.0
2108,19,2025,6,1,888,4.7
2109,23,2024,8,3,937,1.3
2110,413,2018,6,3,369,2.3
2111,30,2017,5,4,1297,4.8
2112,807,2025,11,5,937,4.2
2113,108,2013,2,4,481,4.6
2114,367,2021,4,3,737,3.3
2115,281,2010,10,3,888,2.9
2116,128,2013,5,5,1225,1.4
2117,229,2023,10,2,877,4.4
2118,111,2018,4,5,1133,4.0
2119,136,2011,2,4,877,1.2
2120,362,2025,7,2,947,1.8
2121,186,2012,10,4,749,3.2
2122,656,2019,10,5,1220,3.7
2123,584,2017,2,2,748,1.6
2124,129,2015,1,5,1278,2.0
2125,876,2025,5,1,913,1.8
2126,261,2017,12,3,928,1.9
2127,515,2025,1,2,888,4.7
2128,449,2016,1,3,824,3.9
2129,900,2023,1,1,975,3.9
2130,104,2022,6,2,1280,4.2
2131,483,2022,9,3,1166,2.4
2132,224,2014,10,3,1133,4.1
2133,832,2018,11,2,928,4.9
2134,874,2013,12,3,1133,3.8
2135,866,2015,1,3,949,2.7
2136,491,2011,5,2,928,3.9
2137,473,2024,9,3,824,4.6
2138,10,2011,9,3,897,1.5
2139,405,2011,1,4,1225,2.1
2140,896,2019,8,4,673,4.7
2141,302,2016,1,1,1137,4.8
2142,231,2022,8,4,949,2.9
2143,731,2011,1,4,841,2.5
2144,923,2024,12,1,748,2.1
2145,66,2024,5,3,824,3.0
2146,937,2021,8,3,1220,4.7
2147,112,2024,6,4,913,1.6
2148,13,2022,9,1,920,2.7
2149,393,2011,1,3,897,4.6
2150,500,2024,9,5,841,2.4
2151,932,2018,1,2,913,4.1
2152,598,2016,10,2,1225,2.6
2153,234,2020,10,2,1133,4.2
2154,602,2012,3,4,1166,4.9
2155,314,2012,1,2,1280,2.6
2156,566,2016,3,2,888,4.4
2157,12,2014,12,5,1278,5.0
2158,209,2019,11,3,1280,4.9
2159,974,2023,2,5,949,2.7
2160,14,2023,2,4,737,2.9
2161,633,2015,9,2,888,2.2
2162,418,2022,8,3,1171,2.3
2163,437,2021,1,2,897,3.0
2164,377,2017,12,2,749,1.8
2165,20,2018,4,4,928,3.8
2166,587,2010,1,2,481,3.1
2167,912,2012,1,1,1137,4.6
2168,755,2020,12,3,748,4.2
2169,735,2016,12,3,888,2.3
2170,70,2015,4,1,748,3.0
2171,824,2016,2,4,949,4.0
2172,211,2017,3,2,913,1.8
2173,101,2015,11,2,1297,1.1
2174,698,2012,9,3,824,4.4
2175,132,2011,2,4,947,1.6
2176,623,2021,4,4,877,4.6
2177,381,2016,1,4,928,4.7
2178,132,2021,2,2,949,2.8
2179,20,2021,5,4,877,4.2
2180,906,2021,10,1,947,2.5
2181,536,2020,1,5,877,4.4
2182,227,2010,11,4,1220,4.3
2183,154,2012,7,5,650,1.3
2184,805,2021,4,2,947,3.3
2185,742,2020,6,4,949,3.6
2186,469,2013,8,3,897,1.0
2187,822,2022,6,2,650,4.9
2188,1000,2023,2,1,1297,2.6
2189,871,2010,1,1,841,3.1
2190,405,2014,8,5,1280,1.8
2191,202,2019,8,5,1137,3.4
2192,38,2012,9,3,673,4.2
2193,942,2011,6,3,640,3.3
2194,772,2024,12,1,928,4.2
2195,188,2012,1,4,1225,3.9
2196,57,2017,9,1,749,2.0
2197,941,2025,12,1,1171,2.7
2198,20,2015,3,3,748,1.6
2199,273,2022,11,5,949,1.2
2200,119,2023,6,3,913,1.3
2201,583,2016,10,3,920,4.8
2202,516,2021,10,3,937,4.9
2203,221,2015,11,1,1133,1.4
2204,526,2015,12,4,369,2.3
2205,515,2025,9,1,737,1.5
2206,728,2021,11,2,1238,4.3
2207,741,2025,3,3,1166,3.0
2208,336,2012,5,3,920,3.5
2209,698,2021,5,2,888,3.2
2210,55,2022,10,3,1133,3.8
2211,500,2023,7,3,975,2.3
2212,900,2017,4,3,481,1.5
2213,888,2021,11,2,673,1.1
2214,766,2016,4,1,824,2.8
2215,536,2016,7,3,975,4.6
2216,162,2015,9,4,913,2.2
2217,670,2014,11,2,947,1.8
2218,594,2019,4,5,1280,4.7
2219,915,2017,4,2,1137,1.4
2220,159,2014,6,1,749,1.2
2221,188,2018,6,2,481,4.5
2222,60,2018,7,5,824,3.8
2223,915,2010,1,4,748,2.7
2224,817,2015,11,5,1297,4.0
2225,319,2016,3,2,1280,4.0
2226,878,2012,9,5,947,1.2
2227,211,2025,6,2,1238,3.7
2228,406,2016,6,4,928,3.6
2229,664,2020,5,4,1133,4.9
2230,109,2020,11,1,673,4.9
2231,76,2016,3,4,1166,2.5
2232,542,2025,11,3,1280,3.4
2233,314,2023,5,5,920,1.6
2234,998,2022,1,5,673,1.3
2235,117,2020,3,2,877,2.7
2236,927,2011,4,4,1297,3.8
2237,868,2016,5,1,1137,3.3
2238,704,2024,10,1,913,2.7
2239,19,2010,9,1,1220,4.3
2240,432,2014,4,3,949,4.2
2241,685,2018,3,4,640,3.9
2242,740,2016,10,1,1171,1.3
2243,350,2016,1,3,841,4.2
2244,183,2020,10,5,1278,4.7
2245,113,2022,6,2,737,1.2
2246,183,2021,7,4,1278,2.6
2247,481,2011,10,4,1225,5.0
2248,146,2017,8,5,640,3.4
2249,831,2012,12,4,481,3.1
2250,628,2024,1,4,897,1.7
2251,113,2017,12,4,947,3.3
2252,763,2012,4,4,481,2.8
2253,476,2019,11,3,920,1.5
2254,763,2016,5,3,673,2.9
2255,303,2011,2,2,920,1.7
2256,971,2025,1,4,1278,3.9
2257,825,2013,8,5,1133,4.9
2258,118,2020,6,1,937,2.9
2259,813,2015,5,2,481,3.5
2260,161,2020,9,1,947,2.7
2261,401,2018,11,1,920,1.6
2262,198,2014,11,4,975,4.9
2263,260,2022,2,5,1166,1.5
2264,660,2018,10,1,640,1.4
2265,752,2024,12,1,673,2.8
2266,47,2014,8,2,877,3.6
2267,987,2019,11,5,824,2.4
2268,399,2017,10,5,673,1.8
2269,710,2025,9,1,1220,4.3
2270,559,2022,1,5,369,2.5
2271,78,2022,7,2,1220,1.8
2272,124,2010,8,2,913,2.5
2273,75,2016,3,2,673,1.9
2274,871,2013,4,4,749,3.1
2275,137,2014,3,1,1133,3.7
2276,602,2015,7,5,913,4.2
2277,400,2014,9,2,1278,1.9
2278,837,2021,3,1,928,1.7
2279,505,2010,6,1,737,1.1
2280,500,2021,8,4,749,1.9
2281,573,2018,6,5,481,1.1
2282,138,2011,2,5,949,2.4
2283,50,2018,7,2,1238,1.6
2284,771,2019,2,2,824,3.3
2285,973,2011,2,1,673,2.5
2286,619,2018,2,5,673,1.4
2287,625,2015,11,5,1220,2.6
2288,862,2020,1,2,1225,1.8
2289,254,2018,11,3,949,3.7
2290,630,2022,1,1,1297,2.5
2291,710,2015,7,5,650,1.6
2292,849,2015,12,4,928,2.4
2293,877,2022,5,4,928,1.9
2294,563,2020,11,3,928,4.2
2295,757,2023,3,2,748,4.9
2296,915,2011,1,2,947,1.1
2297,426,2017,11,2,1171,3.8
2298,547,2012,10,4,1133,2.1
2299,302,2016,6,2,369,1.3
2300,922,2014,11,4,640,1.1
2301,581,2012,1,3,1220,4.5
2302,349,2010,9,1,1133,2.4
2303,832,2017,2,5,749,5.0
2304,933,2012,1,3,369,2.8
2305,980,2011,12,4,1297,1.8
2306,49,2025,7,3,748,4.1
2307,917,2010,6,5,748,4.7
2308,74,2013,6,1,749,4.3
2309,704,2022,5,5,949,4.0
2310,261,2017,11,4,937,2.3
2311,356,2022,4,5,877,1.3
2312,582,2012,11,3,920,1.8
2313,602,2023,4,2,824,2.8
2314,260,2010,3,3,937,4.8
2315,638,2013,10,4,877,3.9
2316,743,2018,8,1,737,4.3
2317,295,2022,7,5,824,2.1
2318,931,2010,9,1,1297,3.7
2319,641,2021,1,4,947,4.4
2320,792,2023,7,5,975,2.9
2321,313,2020,10,3,481,2.7
2322,612,2011,4,3,650,3.9
2323,838,2018,7,4,947,3.2
2324,809,2025,12,5,1278,5.0
2325,182,2011,1,3,369,2.7
2326,686,2022,5,4,877,1.7
2327,828,2012,3,4,640,2.9
2328,364,2016,5,1,749,1.9
2329,188,2012,4,3,673,3.2
2330,569,2018,2,5,975,1.5
2331,543,2025,11,3,1133,4.8
2332,596,2015,4,3,1137,4.4
2333,664,2012,3,3,1137,1.6
2334,985,2018,1,4,673,1.7
2335,548,2010,12,2,1278,3.0
2336,725,2019,10,2,877,4.1
2337,926,2012,8,1,888,1.9
